0.039534	-0.120348	-0.037309	-0.026661	-0.222451	-0.085663	-0.072206	0.040137	0.111988	0.177079	0.119033	-0.024850	-0.076771	0.109456	-0.169100	0.134651	-0.076481	0.100583	0.194352	0.006718	-0.080818	0.070790	-0.101899	-0.084891	0.165863	-0.147485	-0.184384	0.143628	0.006787	0.134400	-0.038229	0.127439	0.103381	-0.032770	-0.114139	0.006468	-0.137496	0.049097	0.139331	0.061988	-0.070033	-0.148584	-0.134137	0.089832	0.063944	-0.062850	-0.134172	0.027021	-0.144210	0.078921	
0.090443	-0.154311	0.000106	-0.035061	-0.020997	-0.147662	0.147932	-0.136380	-0.000139	0.115370	0.033059	-0.129487	0.095189	0.130551	-0.135015	-0.056147	-0.051036	0.266923	0.089969	0.065577	-0.128715	-0.201586	0.053048	-0.168556	0.026783	-0.184854	-0.038138	0.017644	0.005916	0.048846	0.075767	-0.004117	-0.026993	0.022526	-0.012821	-0.161672	-0.024984	0.018129	0.247653	0.127189	-0.043320	-0.120962	-0.058523	-0.160063	0.273459	0.092647	-0.095263	0.023955	-0.165434	0.094446	
0.163621	0.031768	-0.174443	-0.067748	-0.160328	-0.038122	-0.048324	-0.163899	0.133290	0.165744	0.010284	-0.214410	-0.163575	0.107397	-0.177789	-0.146024	0.137124	0.083005	0.230459	0.240419	-0.109212	-0.191699	0.187865	-0.188193	0.033603	0.176815	-0.158743	0.008981	0.092703	0.107142	-0.014814	-0.146969	-0.141311	-0.130367	0.150551	-0.178706	0.133398	-0.054412	0.186086	0.171630	0.022400	-0.238165	-0.216710	-0.249636	-0.129677	-0.166309	-0.143710	0.258571	-0.209818	0.164496	
0.116521	-0.154207	0.107930	-0.130590	-0.247454	0.088108	0.009980	-0.121563	0.186170	0.205262	0.132890	0.056597	-0.105070	0.113665	-0.106997	-0.179548	0.013342	-0.011722	0.211081	0.148179	-0.118661	-0.138832	0.133061	-0.153546	0.132218	-0.168526	-0.090983	0.179027	0.141543	0.170735	-0.115508	0.161673	-0.053188	0.051889	-0.158306	-0.201798	-0.128680	0.134396	0.139604	0.173011	-0.137602	-0.000766	-0.218145	-0.177593	0.094174	-0.117088	0.145955	0.190601	-0.119033	0.200836	
-0.266931	0.282014	0.028322	-0.074395	0.265094	0.194290	-0.020889	0.054336	0.055524	-0.096873	0.263864	-0.046544	-0.108158	-0.013766	0.081478	-0.041074	0.051630	-0.100379	-0.051709	0.005102	-0.294186	-0.094312	-0.073710	0.046155	-0.248219	0.160165	-0.136155	0.020755	0.064875	-0.026185	0.059949	-0.008053	0.113584	-0.240511	-0.324973	-0.201753	-0.008966	0.252025	-0.032775	0.041727	0.083886	0.044168	0.191373	-0.104840	-0.059749	0.085832	0.061570	0.087393	-0.234642	0.048583	
-0.157721	0.045212	0.106717	-0.020663	0.167951	-0.011900	-0.084762	0.130593	-0.000145	-0.110438	0.124379	-0.025788	-0.147704	-0.121929	0.120581	0.084899	0.061830	-0.034395	-0.076893	-0.012147	-0.020198	-0.095738	0.080047	0.055864	0.030577	0.068119	0.041233	-0.015492	-0.042609	0.112830	0.036732	-0.112305	0.026697	0.016049	0.013301	0.061566	0.065740	0.129006	0.069146	-0.079750	0.067964	-0.154853	-0.054698	0.082099	-0.145489	0.100323	-0.126054	-0.068859	0.024634	0.095125	
-0.182595	0.103188	0.069063	-0.034838	0.161769	0.200615	0.023634	0.120541	0.106988	-0.185110	0.139923	-0.164745	-0.137366	-0.032228	0.099397	0.034244	0.023494	-0.076488	-0.092607	0.131710	0.035783	-0.094502	0.103491	0.134768	-0.150697	-0.112003	-0.127221	0.140788	0.090506	0.026295	-0.065341	0.068278	0.048692	-0.155453	-0.058803	0.098348	0.060195	0.160869	-0.062725	-0.062207	0.164478	0.169031	-0.043233	0.063848	-0.128048	-0.026331	0.066758	0.150064	-0.062854	-0.080360	
0.062921	0.149108	0.098449	0.085384	0.212044	0.151075	-0.068324	0.110080	0.106249	-0.055152	0.110402	0.111659	-0.140541	-0.001646	-0.079628	-0.108231	0.070954	-0.134276	-0.017526	-0.051515	-0.142898	-0.122478	0.154348	0.148837	-0.175344	0.120485	0.127866	0.068533	-0.071513	0.099849	0.094081	0.101193	0.095828	-0.060622	0.087958	-0.035042	0.121614	0.120742	-0.047939	0.213231	0.144934	0.151063	0.191859	-0.104671	-0.141449	-0.038699	-0.079447	0.101609	-0.095125	0.074285	
-0.036501	0.006526	-0.094085	0.186433	0.271985	0.143296	-0.002310	-0.117802	-0.123558	-0.000959	0.296884	0.147156	-0.121742	0.008045	0.027753	0.048104	0.003768	-0.024890	0.074451	-0.020702	0.121256	0.166801	0.035517	-0.023745	-0.254202	-0.138696	0.332199	-0.145187	-0.149717	-0.109598	-0.114344	-0.006015	0.000861	-0.001352	0.286786	-0.266346	-0.004147	-0.103546	0.023391	-0.136516	0.000615	-0.029685	-0.133069	0.008114	0.069750	-0.171130	-0.167253	-0.178375	-0.006027	-0.224320	
-0.230935	0.239092	0.032341	0.040445	0.114723	0.165800	-0.049918	0.141747	-0.104648	-0.120156	0.157775	-0.199447	-0.185308	-0.067338	-0.145990	-0.127288	-0.103905	-0.182560	-0.220130	0.200263	-0.155736	0.233098	0.127367	0.158061	-0.204879	0.145694	0.068135	0.121463	-0.120612	-0.101794	0.095156	0.100644	0.000942	-0.169904	0.105493	0.114528	0.150512	0.167751	-0.153310	-0.057706	0.072078	0.154265	0.135081	-0.073940	-0.140592	-0.150704	-0.196112	0.123030	-0.290964	0.079783	
-0.119827	0.059346	0.035397	-0.079512	0.054547	0.184207	0.003355	0.068131	0.058372	-0.098056	0.120759	-0.284307	-0.107951	-0.011985	0.120196	-0.026916	-0.049282	0.007843	-0.020026	-0.008934	-0.244541	-0.118394	0.152874	0.036051	-0.125048	0.139511	-0.150703	0.045961	0.060481	0.076916	0.051082	-0.017841	-0.007361	0.048247	-0.150943	-0.192220	-0.011451	-0.038689	-0.038447	0.058067	0.006943	0.042284	-0.182877	0.124522	-0.058214	0.198500	0.063119	0.086266	-0.159773	0.200315	
-0.276407	0.314130	0.151630	0.126047	0.206497	0.303418	-0.133404	0.223076	-0.134667	-0.210998	-0.160006	0.152758	-0.348956	0.017353	-0.226606	-0.192514	-0.200713	-0.160350	-0.145026	0.203604	-0.144331	-0.179704	0.198480	0.266839	-0.258866	0.168776	0.185096	0.188654	-0.171689	0.090428	-0.022321	-0.173837	0.182977	-0.006396	0.161079	0.096982	0.277830	0.210029	-0.184078	0.178825	0.019724	0.234630	-0.153790	0.229976	-0.172613	0.302287	0.165040	0.124198	-0.112203	0.179388	
-0.287588	0.211576	-0.052611	0.009723	0.290791	0.264865	-0.164072	0.303055	-0.095431	-0.297654	0.140287	-0.190163	-0.231422	0.078592	-0.131590	-0.039541	0.047238	0.058976	-0.192100	0.227246	-0.114352	-0.124645	0.224858	0.251061	-0.260956	0.195957	-0.221685	0.048158	0.009516	-0.109528	0.063396	0.099816	0.088211	-0.091558	0.135278	-0.099935	-0.062305	0.192072	0.033054	-0.017373	0.164765	0.277957	-0.101438	0.167594	-0.241655	0.153984	0.184694	-0.150090	0.135888	-0.010629	
-0.266627	0.206313	-0.116470	0.057071	0.219847	0.263094	-0.139298	0.256546	-0.156362	-0.223599	0.255369	-0.226688	-0.285858	-0.011974	0.085579	-0.089793	-0.205887	-0.156083	-0.168450	0.220570	-0.174286	0.215685	0.209870	0.234550	-0.262770	0.203225	0.212440	-0.116047	-0.188872	-0.012243	-0.183779	-0.023439	0.189951	-0.225127	-0.151265	0.121910	0.154982	0.180927	-0.156677	-0.059834	0.208611	-0.082434	0.192114	0.217908	-0.208953	-0.115488	0.196086	0.118036	-0.199413	-0.072049	
-0.215268	0.143661	-0.133182	-0.099153	0.116094	0.189367	-0.116202	-0.108501	0.075022	-0.151816	0.001492	-0.176949	-0.129662	0.061480	0.006785	-0.015264	-0.111756	-0.080999	-0.034748	0.099888	-0.110378	0.130744	0.162760	0.079538	-0.181001	-0.136892	-0.169262	0.052627	-0.017350	0.099106	0.082301	0.195834	0.115506	0.104130	0.090235	-0.101563	-0.042578	0.137931	-0.114588	0.011881	-0.101284	0.112983	-0.111927	0.133214	0.042854	0.057042	0.095823	0.125477	-0.146775	0.174107	
-0.256691	0.225888	0.210259	-0.142758	0.284681	0.205521	0.095535	0.285963	-0.162615	-0.264889	0.252687	-0.246019	-0.167844	-0.272122	-0.307019	0.149972	-0.242928	-0.192373	-0.192209	0.282505	-0.246022	-0.041574	0.208295	0.276062	-0.193001	-0.082074	-0.246168	0.259944	0.283427	0.177159	0.239800	0.183906	-0.167418	-0.217171	-0.166308	-0.246721	0.178999	0.222933	-0.169753	-0.220652	0.253265	0.190070	0.320710	-0.257589	-0.191454	0.235155	0.152201	-0.088098	-0.183104	0.219686	
-0.006914	0.286253	0.250819	-0.005397	0.226537	0.005229	-0.000139	-0.000336	-0.002707	-0.007064	0.317368	0.005793	-0.000251	-0.002195	-0.013181	0.010120	0.008243	0.000149	0.006681	0.235021	-0.286380	-0.001119	0.230196	0.268660	-0.259688	0.277708	0.007062	0.001454	0.337565	0.001257	0.006292	0.264174	0.209385	0.241679	-0.278764	0.212262	-0.003614	0.002850	0.005600	0.245446	0.005516	0.131731	0.335617	-0.000286	0.002428	0.010981	-0.001013	-0.003419	-0.006280	0.046133	
-0.259071	-0.047413	-0.036136	0.081690	0.191509	0.191948	0.000195	0.250869	0.043137	-0.224104	0.189754	-0.195854	-0.158621	-0.101506	0.009752	-0.065473	0.084654	-0.149299	0.066929	0.227227	0.033626	0.134429	0.187002	0.084142	-0.224703	0.155186	-0.111731	0.025395	0.133314	-0.096681	0.107274	0.146719	0.116237	-0.186828	0.016437	0.159051	-0.116834	-0.034373	0.012647	0.130533	-0.146540	-0.059315	0.132246	0.186619	-0.196468	0.082150	-0.100524	-0.009925	-0.098325	0.154504	
-0.200751	-0.061654	-0.067740	-0.056864	0.150280	0.038877	0.043175	0.038881	0.180171	-0.183385	0.119909	-0.195068	-0.236779	0.112484	-0.088306	0.062637	-0.109593	-0.126630	-0.143684	0.103754	-0.184145	-0.109309	0.156147	0.139416	-0.119987	0.039323	-0.201488	0.107642	-0.067327	-0.029785	0.167212	-0.091802	0.120019	-0.102599	-0.049139	-0.135618	0.106703	0.186374	-0.079063	-0.123157	0.163602	0.155669	0.114338	0.010563	-0.146628	-0.120228	-0.033397	-0.127407	0.004605	0.164469	
-0.118930	0.060188	0.190039	-0.140297	0.112066	-0.101650	0.033850	0.088105	0.088094	0.092458	-0.148481	-0.091350	0.073237	0.148455	0.071188	-0.115575	-0.024864	-0.055546	0.134978	0.115040	-0.054329	0.163512	-0.046294	-0.223921	0.133367	-0.248321	-0.135188	0.235127	-0.121876	0.035098	0.108110	-0.009598	-0.161726	-0.232532	-0.198021	-0.098831	0.020578	0.109828	0.109764	-0.134951	0.015849	-0.142245	0.040560	-0.124035	0.018460	-0.183813	-0.056394	0.207756	0.025284	-0.081393	
-0.050194	0.171749	0.012386	-0.129131	-0.002757	-0.140332	-0.190535	0.159385	-0.123619	0.122582	0.120778	-0.202896	-0.007960	0.072142	0.115257	-0.086393	-0.148565	0.048369	0.151568	0.013455	-0.113432	-0.105405	0.068785	-0.130185	0.094643	-0.094764	-0.105748	0.093886	-0.101303	0.106064	0.015611	0.059044	-0.050602	0.110418	-0.073640	0.096474	-0.094731	-0.037017	0.114225	0.157758	0.066451	-0.173195	-0.168773	-0.119014	0.161249	-0.212515	-0.095712	0.161268	-0.129860	0.001254	
0.237430	-0.208755	0.111114	-0.123288	-0.166583	0.004656	-0.109604	-0.161076	0.126290	0.188681	-0.013657	-0.280746	0.001391	0.090878	-0.055867	-0.047778	0.032917	0.084534	0.046584	-0.062606	-0.223586	-0.170023	0.105614	-0.183318	0.273898	-0.065426	-0.130825	0.168514	0.061917	0.120580	0.107962	-0.034155	-0.175174	0.179051	-0.013152	-0.178710	-0.142122	0.074599	0.167012	0.104025	-0.165671	-0.063307	-0.208060	-0.150866	0.126543	-0.037425	-0.062716	0.127647	-0.018399	0.125443	
0.163593	-0.048531	0.021924	0.094617	-0.073778	0.079319	0.023839	-0.196018	0.206376	0.147883	0.066533	0.132568	-0.111211	0.054579	-0.045530	-0.137283	0.024962	0.024380	0.139327	0.007278	-0.050723	-0.184241	0.151842	-0.237268	-0.108647	-0.132235	-0.034646	0.161213	0.075934	0.186607	0.118332	-0.008162	-0.084146	-0.156418	-0.254927	-0.167724	-0.186114	0.118699	0.123981	0.153345	-0.010889	-0.035425	-0.190588	0.134458	-0.040336	-0.109434	-0.018494	0.148006	-0.098549	0.140400	
0.141036	-0.107492	0.133720	-0.212990	-0.164645	0.082976	0.084225	-0.122846	0.168469	0.187733	0.121095	-0.026292	-0.094123	0.231682	0.115935	-0.146915	-0.036971	-0.008872	0.264658	0.164597	-0.151102	-0.097975	-0.093445	0.103198	0.107935	-0.190952	-0.180834	0.195954	-0.109392	0.173877	0.187170	0.159511	-0.062343	0.130042	-0.153468	-0.172732	-0.141025	0.100138	0.178659	0.053840	-0.007056	0.156440	-0.154080	-0.210695	0.082562	-0.182967	-0.183708	0.234739	-0.092086	0.235284	
0.228387	0.116821	0.001327	-0.168077	0.006314	-0.071960	0.132724	0.040983	-0.127731	0.211049	0.078978	0.127906	-0.265447	0.106543	-0.091965	0.165420	-0.120429	0.027605	0.152128	-0.148330	-0.152586	-0.325905	-0.109298	-0.131306	-0.119099	-0.179966	0.106397	0.185840	-0.131146	0.122111	0.062004	0.159070	-0.209479	0.093706	-0.206440	-0.227497	0.151994	-0.059231	0.215519	0.192967	-0.135063	-0.133486	-0.150490	-0.122076	0.086959	-0.018194	-0.113173	0.129840	-0.130146	0.178059	
0.226520	-0.223728	0.118615	-0.168497	-0.170705	0.074411	-0.039140	-0.179929	0.161059	0.243347	0.016903	0.152105	-0.018236	0.095170	-0.063548	-0.101533	0.050857	0.105184	0.088105	-0.148931	-0.044105	-0.144135	-0.019128	-0.208615	0.292614	-0.121834	-0.110475	0.183162	0.029517	0.128189	0.118461	0.012059	-0.148501	0.172641	-0.052687	-0.194447	0.022074	0.106481	0.193597	0.108968	-0.150356	-0.043542	-0.276057	-0.169020	0.102809	-0.046278	-0.088147	0.134052	-0.037023	0.167907	
0.177461	-0.079378	0.096316	-0.169382	-0.214744	-0.137819	0.124686	0.022035	-0.119747	0.108204	0.158267	-0.153920	-0.082619	-0.106406	-0.070779	0.123962	0.140425	0.074673	0.194665	-0.016901	-0.230764	-0.159083	0.056634	-0.153357	0.182855	0.017748	0.112730	0.104138	0.051152	0.181188	0.094033	-0.094386	-0.161461	-0.029554	-0.132283	-0.178495	-0.167460	-0.013935	0.179538	0.106276	0.000797	-0.179198	0.121281	-0.147196	0.183528	-0.140842	-0.150014	0.164828	-0.125418	0.025689	
0.358937	-0.231335	0.214807	-0.269157	-0.230853	-0.287463	-0.236470	0.065577	0.181733	0.354734	-0.074128	-0.304155	-0.108712	0.142603	0.016930	-0.084210	-0.216490	0.028853	0.124413	-0.191368	-0.308970	-0.232772	0.157446	-0.224418	0.382942	-0.396953	-0.122328	0.168450	-0.007994	0.215571	0.120034	0.236459	-0.325665	0.207098	-0.073919	0.144856	0.115358	-0.179370	-0.010989	0.198020	0.138870	-0.278218	-0.213490	-0.315189	-0.075034	-0.153479	-0.082701	-0.022136	-0.184243	-0.154268	
-0.016875	0.073514	-0.123681	-0.098368	-0.115794	0.141839	0.134960	-0.101537	0.064452	0.198150	0.004702	-0.175075	0.087181	-0.113731	-0.056561	-0.187615	0.048188	0.076060	0.031741	0.078242	-0.207484	0.004505	0.153733	-0.128533	0.101254	-0.167734	-0.156115	0.134637	0.139327	0.135340	-0.044336	0.058332	-0.029122	-0.059714	-0.073947	0.100252	-0.015319	0.064760	0.175704	0.172072	0.102027	-0.171528	0.016166	-0.080068	0.242165	-0.129726	-0.215705	-0.052338	-0.047000	0.205397	
0.081751	-0.244440	0.112736	0.056106	-0.174253	-0.089560	-0.135787	-0.002972	0.135802	0.038475	0.186904	-0.234368	0.002730	0.069167	-0.008835	-0.066422	-0.089899	-0.017937	0.198755	-0.009715	-0.067309	-0.302667	0.007477	-0.113128	-0.068829	-0.168258	-0.153667	0.173326	0.038899	0.157769	0.081324	0.131869	-0.119334	0.016385	-0.048313	-0.134235	0.140863	0.074189	0.133488	0.157352	0.001620	-0.113061	-0.142870	-0.041316	0.074781	-0.080361	-0.063719	-0.010304	0.065891	0.143893	
0.089367	-0.132587	0.070500	-0.129823	0.307329	0.303111	0.104578	0.134311	-0.323830	0.056612	-0.086164	-0.147842	-0.177810	-0.138743	-0.001162	0.168199	0.023783	-0.081968	-0.238171	0.171336	0.211002	0.221321	0.145268	0.346608	-0.294487	0.207087	-0.105245	-0.248696	-0.187685	0.144753	-0.181417	-0.192089	0.072279	-0.181008	-0.156133	-0.085674	-0.132553	-0.135845	-0.265341	0.136787	-0.166035	0.223732	0.285276	-0.068832	0.089310	-0.200021	-0.164876	0.177976	-0.164024	-0.080903	
-0.015993	0.270324	-0.123838	-0.000772	0.004137	0.202801	-0.209409	0.215476	0.008319	-0.197014	-0.006144	0.001879	-0.000812	0.001227	-0.011408	-0.011006	0.141926	-0.005317	0.167279	0.011280	0.043156	0.138792	0.012286	-0.001072	0.145952	-0.023498	-0.005564	0.001900	0.012491	-0.004419	0.003592	0.124947	-0.027399	0.005048	0.158373	-0.007613	-0.016235	-0.000098	-0.004989	0.001559	0.189023	-0.002354	0.011066	-0.005528	0.004709	-0.008196	-0.008745	0.008476	0.119925	0.005060	
0.097847	-0.094604	0.128706	0.057043	0.195775	0.102751	-0.100781	0.198020	-0.042818	-0.003050	0.125853	0.102131	0.005054	-0.117916	-0.076041	0.068847	-0.059046	0.054000	-0.046721	0.083081	-0.135768	-0.075355	0.054546	0.164081	-0.128916	0.078526	0.087006	-0.134522	0.057931	-0.167938	0.131645	-0.034133	-0.049167	0.043619	0.124612	0.075493	-0.116099	0.201829	-0.087511	-0.025040	0.140128	0.070640	0.158420	0.072911	-0.144625	0.021925	0.173254	-0.055028	0.134626	0.059259	
0.211442	-0.108289	-0.079172	-0.129807	0.103547	0.172204	-0.080997	0.263133	-0.066554	0.159958	0.158685	0.189732	0.042198	0.198975	0.044890	-0.119797	-0.129995	-0.010222	0.168634	-0.162797	-0.075753	0.186218	0.162617	0.120820	-0.204160	-0.010786	-0.250136	0.102868	-0.018759	-0.064097	-0.013414	-0.162553	0.022459	-0.134664	0.219398	0.024576	-0.057081	0.062440	-0.081540	-0.049792	-0.038533	0.163398	0.087531	0.134133	-0.039718	-0.201907	-0.040150	-0.187947	-0.083280	-0.023250	
-0.284757	0.249862	-0.049745	0.073193	0.272545	-0.040327	-0.019781	-0.059567	-0.053280	0.087755	0.293143	0.051425	0.107853	0.007805	-0.001050	0.029509	-0.048356	0.122310	0.052128	-0.000862	-0.222227	0.096252	0.071571	-0.035397	-0.284044	0.031521	0.127644	-0.063174	-0.068217	-0.068049	-0.060579	0.016320	-0.006259	-0.043828	0.334315	0.209144	0.010337	0.031283	0.020381	-0.037705	-0.084336	-0.036630	0.011837	-0.206844	0.057609	-0.081659	-0.060864	-0.088566	-0.081059	-0.081760	
0.248939	-0.117864	-0.268699	0.161974	0.193042	0.177630	0.106698	0.180184	0.148761	-0.111791	0.281402	-0.095659	-0.219034	0.057901	0.059808	0.134063	-0.169875	0.012288	-0.098170	-0.126372	0.120139	-0.120925	-0.209759	0.144908	0.134240	0.164104	-0.341030	-0.198849	-0.184091	-0.034209	0.076591	0.118371	0.166836	-0.249721	0.282106	-0.262395	0.271773	0.118848	-0.101975	-0.228494	0.104988	0.117009	0.333944	0.223651	-0.048632	0.169872	-0.138025	-0.213656	-0.167730	-0.240400	
-0.013828	0.203281	-0.143791	0.153265	0.002194	0.008313	-0.215279	0.131173	0.002183	-0.007773	0.347168	0.005156	-0.005482	-0.269686	0.000252	-0.200139	0.246095	-0.148299	0.005752	0.258978	0.009681	-0.009717	0.004446	0.177659	-0.060125	0.002964	0.008370	-0.151316	-0.006571	-0.011338	-0.267098	0.163302	0.267226	-0.014299	-0.039327	0.082162	0.265386	-0.191275	-0.003678	-0.202230	-0.003048	0.285803	0.073733	0.077943	-0.003092	-0.005383	0.002771	-0.184773	-0.004296	-0.110839	
-0.265727	0.255806	-0.189824	0.008049	-0.145147	0.195240	0.155662	0.299791	-0.057598	0.125557	0.289606	0.083922	-0.189984	-0.154566	-0.234658	0.034902	-0.131576	-0.038650	0.124742	0.200011	-0.238201	-0.038500	0.131074	0.220156	-0.273617	-0.169206	0.092462	0.115192	-0.165914	-0.106066	-0.005820	-0.167272	0.160160	0.141092	-0.054758	0.160682	-0.005081	-0.047590	-0.191293	0.207365	0.207308	-0.040036	0.194337	0.177892	-0.095604	-0.142620	0.230007	0.002741	-0.206659	-0.118326	
0.140788	-0.000094	-0.014040	-0.137670	0.016111	0.249476	-0.197045	-0.013069	-0.017507	-0.019107	0.258025	0.019674	-0.002404	-0.004459	0.015297	0.022214	-0.018023	0.302058	-0.012044	-0.247116	0.000149	0.017175	-0.199824	0.000145	0.138053	-0.006640	-0.007570	0.002879	-0.022499	-0.004913	-0.115090	-0.033336	0.009466	0.009947	0.032977	-0.002037	-0.026983	-0.004840	0.061511	-0.184627	-0.018236	-0.001962	0.007930	0.004767	0.001815	0.211407	0.008705	-0.098955	0.203449	0.005113	
0.094521	0.145969	-0.071795	0.092353	-0.075680	0.098671	-0.112119	-0.100178	-0.074272	0.052381	0.079362	0.077678	0.096225	0.062874	-0.105595	0.090657	0.072170	0.096268	-0.083886	-0.077082	-0.127992	-0.058478	-0.058246	0.035649	-0.106031	0.060784	-0.139173	-0.069140	0.096057	-0.046895	0.062234	0.093968	-0.114195	-0.145656	0.052191	0.076338	-0.023034	-0.042567	0.026361	-0.098056	0.079023	-0.103258	0.037690	0.057885	-0.103148	-0.084943	-0.062310	0.072097	-0.116269	-0.143382	
